reference_date,target,target_end_date,output_type_id,output_type,location,value,horizon,model
2023-02-04,wk inc flu hosp,2023-02-11,0.7,quantile,01,33.0,1,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-18,0.7,quantile,01,27.0,2,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-25,0.7,quantile,01,23.0,3,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-04,0.75,quantile,01,45.0,0,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-11,0.75,quantile,01,36.0,1,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-18,0.75,quantile,01,29.0,2,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-25,0.75,quantile,01,25.0,3,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-04,0.8,quantile,01,48.0,0,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-11,0.8,quantile,01,38.0,1,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-18,0.8,quantile,01,32.0,2,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-25,0.8,quantile,01,27.0,3,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-04,0.85,quantile,01,52.0,0,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-11,0.85,quantile,01,42.0,1,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-18,0.85,quantile,01,34.0,2,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-25,0.85,quantile,01,29.0,3,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-04,0.9,quantile,01,58.0,0,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-11,0.9,quantile,01,46.0,1,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-18,0.9,quantile,01,38.0,2,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-25,0.9,quantile,01,32.0,3,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-04,0.95,quantile,01,66.0,0,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-11,0.95,quantile,01,53.0,1,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-18,0.95,quantile,01,44.0,2,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-25,0.95,quantile,01,37.0,3,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-04,0.975,quantile,01,74.0,0,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-11,0.975,quantile,01,60.0,1,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-18,0.975,quantile,01,49.0,2,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-25,0.975,quantile,01,42.0,3,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-04,0.99,quantile,01,85.0,0,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-11,0.99,quantile,01,68.0,1,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-18,0.99,quantile,01,56.0,2,MOBS-GLEAM_FLUH
